 0_0
-----------------------------------------------------------------------
 Push step   Relax step   Lanczos step   Potential energy   Eigenvalue
        32           60              7       -1979.356201    -0.953470
        32           61              7       -1979.356323    -0.953470
        32           62              7       -1979.356201    -0.953470
        32           63              7       -1979.356323    -0.953470
        32           64              7       -1979.356445    -0.953470
        32           65              7       -1979.356201    -0.953470
        32           66              7       -1979.356201    -0.953470
        32           67              7       -1979.356323    -0.953470
        32           68              7       -1979.356201    -0.953470
        32           69              7       -1979.356323    -0.953470
        32           70              7       -1979.356323    -0.953470
        32           71              7       -1979.356323    -0.953470
        32           72              7       -1979.356323    -0.953470
        32           73              7       -1979.356445    -0.953470
        32           74              7       -1979.356323    -0.953470
        32           75              7       -1979.356445    -0.953470
        32           76              7       -1979.356445    -0.953470
        32           77              7       -1979.356323    -0.953470
        32           78              7       -1979.356445    -0.953470
        32           79              7       -1979.356445    -0.953470
        32           80              7       -1979.356445    -0.953470
        32           81              7       -1979.356445    -0.953470
        32           82              7       -1979.356323    -0.953470
        32           83              7       -1979.356445    -0.953470
        32           84              7       -1979.356445    -0.953470
        32           85              7       -1979.356445    -0.953470
        32           86              7       -1979.356323    -0.953470
        32           87              7       -1979.356445    -0.953470
        32           88              7       -1979.356445    -0.953470
        32           89              7       -1979.356445    -0.953470
        32           90              7       -1979.356445    -0.953470
        32           91              7       -1979.356445    -0.953470
        32           92              7       -1979.356445    -0.953470
        32           93              7       -1979.356445    -0.953470
        32           94              7       -1979.356445    -0.953470
        32           95              7       -1979.356445    -0.953470
        32           96              7       -1979.356323    -0.953470
        32           97              7       -1979.356567    -0.953470
        32           98              7       -1979.356445    -0.953470
        32           99              7       -1979.356445    -0.953470
        32          100              7       -1979.356445    -0.953470
        32          101              7       -1979.356445    -0.953470
        32          102              7       -1979.356445    -0.953470
        32          103              7       -1979.356445    -0.953470
        32          104              7       -1979.356445    -0.953470
        32          105              7       -1979.356323    -0.953470
        32          106              7       -1979.356445    -0.953470
        32          107              7       -1979.356323    -0.953470
        32          108              7       -1979.356567    -0.953470
        32          109              7       -1979.356323    -0.953470
        32          110              7       -1979.356445    -0.953470
        32          111              7       -1979.356445    -0.953470
        32          112              7       -1979.356445    -0.953470
        32          113              7       -1979.356445    -0.953470
        32          114              7       -1979.356567    -0.953470
        32          115              7       -1979.356445    -0.953470
        32          116              7       -1979.356567    -0.953470
        32          117              7       -1979.356445    -0.953470
        32          118              7       -1979.356445    -0.953470
        32          119              7       -1979.356445    -0.953470
        32          120              7       -1979.356445    -0.953470
        32          121              7       -1979.356445    -0.953470
        32          122              7       -1979.356323    -0.953470
        32          123              7       -1979.356445    -0.953470
        32          124              7       -1979.356445    -0.953470
        32          125              7       -1979.356445    -0.953470
        32          126              7       -1979.356445    -0.953470
        32          127              7       -1979.356445    -0.953470
        32          128              7       -1979.356445    -0.953470
        32          129              7       -1979.356445    -0.953470
        32          130              7       -1979.356445    -0.953470
        32          131              7       -1979.356445    -0.953470
        32          132              7       -1979.356445    -0.953470
        32          133              7       -1979.356445    -0.953470
        32          134              7       -1979.356445    -0.953470
-----------------------------------------------------------------------
 State of the saddle   Barrier energy   Reaction energy   Elapsed time
-----------------------------------------------------------------------
           Connected         0.060669         -0.451538      91.179841
-----------------------------------------------------------------------
 6_2
-----------------------------------------------------------------------
 Push step   Relax step   Lanczos step   Potential energy   Eigenvalue
-----------------------------------------------------------------------
         0            0              0       -1979.417114   ----------
         1            0             21       -1979.380005     0.761777
         1            1             21       -1979.395264     0.761777
         2            0              3       -1979.311890     0.746333
         2            1              3       -1979.313354     0.746333
         3            0              5       -1979.148193     0.735581
         3            1              5       -1979.155640     0.735581
         4            0              6       -1978.906616     0.590011
         4            1              6       -1978.931519     0.590011
         5            0             24       -1978.592041     0.050826
         5            1             24       -1978.711914     0.050826
         6            0             26       -1978.322876     0.117373
         6            1             26       -1978.467529     0.117373
         7            0             15       -1978.455200    -0.291351
         7            1             15       -1978.723755    -0.291351
         8            0             22       -1978.417969     0.301726
         8            1             22       -1978.506836     0.301726
         9            0             22       -1978.126953     0.101003
         9            1             22       -1978.176636     0.101003
        10            0             18       -1978.138306    -0.090597
        10            1             18       -1978.372559    -0.090597
        11            0             22       -1978.052368     0.022469
        11            1             22       -1978.095337     0.022469
        12            0             12       -1978.031982    -0.506490
        12            1             12       -1978.219727    -0.506490
        13            0              8       -1978.166016    -0.660606
        14            0              4       -1978.122070    -1.151170
        15            0              3       -1978.089844    -1.415975
        15            1              3       -1978.327026    -1.415975
        15            2              3       -1978.515869    -1.415975
        15            3              3       -1978.670166    -1.415975
        15            4              3       -1978.796387    -1.415975
        15            5              3       -1978.898315    -1.415975
        15            6              3       -1978.977539    -1.415975
        15            7              3       -1979.010254    -1.415975
        15            8              3       -1979.071899    -1.415975
        15            9              3       -1979.083618    -1.415975
        15           10              3       -1979.116455    -1.415975
        15           11              3       -1979.123535    -1.415975
        15           12              3       -1979.134766    -1.415975
        15           13              3       -1979.145386    -1.415975
        15           14              3       -1979.151733    -1.415975
        15           15              3       -1979.157349    -1.415975
        15           16              3       -1979.160522    -1.415975
        15           17              3       -1979.162720    -1.415975
        16            0              6       -1979.145752    -0.808176
        16            1              6       -1979.146851    -0.808176
        16            2              6       -1979.148193    -0.808176
        16            3              6       -1979.149414    -0.808176
        16            4              6       -1979.150513    -0.808176
        16            5              6       -1979.151733    -0.808176
        16            6              6       -1979.152588    -0.808176
        16            7              6       -1979.153198    -0.808176
        17            0              9       -1979.138062    -0.247884
        17            1              9       -1979.139160    -0.247884
        17            2              9       -1979.139893    -0.247884
        18            0             14       -1979.102783     0.052909
        18            1             14       -1979.116943     0.052909
        19            0              9       -1979.041016     0.077757
        19            1              9       -1979.062988     0.077757
        20            0              9       -1978.956787     0.116276
        20            1              9       -1978.984009     0.116276
        21            0              8       -1978.853271     0.162349
        21            1              8       -1978.884033     0.162349
        22            0              5       -1978.733154     0.166593
        22            1              5       -1978.765015     0.166593
        23            0              9       -1978.594482     0.228606
        23            1              9       -1978.614258     0.228606
        24            0              6       -1978.404907     0.222017
        24            1              6       -1978.428833     0.222017
        25            0             11       -1978.169556     0.207332
        25            1             11       -1978.210938     0.207332
        26            0             23       -1977.922485     0.097782
        26            1             23       -1977.972412     0.097782
        27            0              7       -1977.646240     0.194348
        27            1              7       -1977.697876     0.194348
        28            0             21       -1977.661255    -0.059523
        28            1             21       -1977.898193    -0.059523
        28            2             21       -1978.064697    -0.059523
        29            0             13       -1977.833496     0.157110
        29            1             13       -1977.860840     0.157110
        30            0              9       -1977.812500    -0.575666
        30            1              9       -1977.977173    -0.575666
        31            0              6       -1977.938965    -1.674604
        31            1              6       -1978.064941    -1.674604
        32            0              5       -1978.044434    -1.474121
        33            0              6       -1978.031616    -0.616770
        33            1              6       -1978.198730    -0.616770
        33            2              6       -1978.338501    -0.616770
        33            3              6       -1978.451904    -0.616770
        33            4              6       -1978.523682    -0.616770
        33            5              6       -1978.615967    -0.616770
        33            6              6       -1978.654541    -0.616770
        33            7              6       -1978.673218    -0.616770
        33            8              6       -1978.729858    -0.616770
        33            9              6       -1978.751831    -0.616770
        33           10              6       -1978.779785    -0.616770
        33           11              6       -1978.816162    -0.616770
        33           12              6       -1978.831299    -0.616770
        33           13              6       -1978.854248    -0.616770
        33           14              6       -1978.863037    -0.616770
        33           15              6       -1978.867432    -0.616770
        33           16              6       -1978.871094    -0.616770
        33           17              6       -1978.872803    -0.616770
        33           18              6       -1978.874268    -0.616770
        33           19              6       -1978.875122    -0.616770
        33           20              6       -1978.875977    -0.616770
        34            0              7       -1978.863770    -0.582893
        34            1              7       -1978.864258    -0.582893
        34            2              7       -1978.865112    -0.582893
        34            3              7       -1978.865601    -0.582893
        34            4              7       -1978.866211    -0.582893
        34            5              7       -1978.866699    -0.582893
        34            6              7       -1978.867065    -0.582893
        34            7              7       -1978.867432    -0.582893
        34            8              7       -1978.867798    -0.582893
        34            9              7       -1978.868164    -0.582893
        35            0              5       -1978.861450    -0.475674
        35            1              5       -1978.861694    -0.475674
        35            2              5       -1978.862061    -0.475674
        35            3              5       -1978.862427    -0.475674
        35            4              5       -1978.862671    -0.475674
        35            5              5       -1978.862793    -0.475674
        35            6              5       -1978.863159    -0.475674
        35            7              5       -1978.863281    -0.475674
        35            8              5       -1978.863525    -0.475674
        35            9              5       -1978.863770    -0.475674
        35           10              5       -1978.864014    -0.475674
        35           11              5       -1978.864136    -0.475674
        35           12              5       -1978.864258    -0.475674
        35           13              5       -1978.864380    -0.475674
        35           14              5       -1978.864624    -0.475674
        35           15              5       -1978.864624    -0.475674
        35           16              5       -1978.864868    -0.475674
        35           17              5       -1978.864868    -0.475674
        35           18              5       -1978.864990    -0.475674
        35           19              5       -1978.865234    -0.475674
        35           20              5       -1978.865234    -0.475674
        35           21              5       -1978.865356    -0.475674
        35           22              5       -1978.865356    -0.475674
        35           23              5       -1978.865479    -0.475674
        35           24              5       -1978.865601    -0.475674
        35           25              5       -1978.865601    -0.475674
        35           26              5       -1978.865723    -0.475674
        35           27              5       -1978.865845    -0.475674
        35           28              5       -1978.865967    -0.475674
        36            0              5       -1978.864746    -0.573649
        36            1              5       -1978.864868    -0.573649
        36            2              5       -1978.864990    -0.573649
        36            3              5       -1978.865112    -0.573649
        36            4              5       -1978.864990    -0.573649
        36            5              5       -1978.865112    -0.573649
        36            6              5       -1978.865234    -0.573649
        36            7              5       -1978.865479    -0.573649
        36            8              5       -1978.865356    -0.573649
        36            9              5       -1978.865356    -0.573649
        36           10              5       -1978.865479    -0.573649
        36           11              5       -1978.865601    -0.573649
        36           12              5       -1978.865601    -0.573649
        36           13              5       -1978.865601    -0.573649
        36           14              5       -1978.865723    -0.573649
        36           15              5       -1978.865723    -0.573649
        36           16              5       -1978.865723    -0.573649
        36           17              5       -1978.865845    -0.573649
        36           18              5       -1978.865967    -0.573649
        36           19              5       -1978.866089    -0.573649
        36           20              5       -1978.866089    -0.573649
        36           21              5       -1978.866089    -0.573649
        36           22              5       -1978.866089    -0.573649
        36           23              5       -1978.866333    -0.573649
        36           24              5       -1978.866211    -0.573649
        36           25              5       -1978.866455    -0.573649
        36           26              5       -1978.866455    -0.573649
        36           27              5       -1978.866699    -0.573649
        36           28              5       -1978.866699    -0.573649
        36           29              5       -1978.866943    -0.573649
        36           30              5       -1978.867188    -0.573649
        36           31              5       -1978.867188    -0.573649
        36           32              5       -1978.867310    -0.573649
        36           33              5       -1978.867188    -0.573649
        36           34              5       -1978.867188    -0.573649
        36           35              5       -1978.867310    -0.573649
        36           36              5       -1978.867310    -0.573649
        36           37              5       -1978.867432    -0.573649
        36           38              5       -1978.867310    -0.573649
        36           39              5       -1978.867310    -0.573649
        36           40              5       -1978.867432    -0.573649
        36           41              5       -1978.867432    -0.573649
        36           42              5       -1978.867432    -0.573649
        36           43              5       -1978.867432    -0.573649
        36           44              5       -1978.867432    -0.573649
        36           45              5       -1978.867432    -0.573649
        36           46              5       -1978.867432    -0.573649
        36           47              5       -1978.867554    -0.573649
        36           48              5       -1978.867432    -0.573649
        36           49              5       -1978.867676    -0.573649
        36           50              5       -1978.867676    -0.573649
        36           51              5       -1978.867676    -0.573649
        36           52              5       -1978.867798    -0.573649
        36           53              5       -1978.868042    -0.573649
        36           54              5       -1978.868164    -0.573649
        36           55              5       -1978.868164    -0.573649
        36           56              5       -1978.868164    -0.573649
        36           57              5       -1978.868164    -0.573649
        36           58              5       -1978.868164    -0.573649
        36           59              5       -1978.868164    -0.573649
        36           60              5       -1978.868286    -0.573649
        36           61              5       -1978.868286    -0.573649
        36           62              5       -1978.868286    -0.573649
        36           63              5       -1978.868408    -0.573649
        36           64              5       -1978.868286    -0.573649
        36           65              5       -1978.868408    -0.573649
        36           66              5       -1978.868286    -0.573649
        36           67              5       -1978.868286    -0.573649
        36           68              5       -1978.868408    -0.573649
        36           69              5       -1978.868286    -0.573649
        36           70              5       -1978.868408    -0.573649
        36           71              5       -1978.868408    -0.573649
        36           72              5       -1978.868408    -0.573649
        36           73              5       -1978.868408    -0.573649
        36           74              5       -1978.868530    -0.573649
        36           75              5       -1978.868652    -0.573649
        36           76              5       -1978.868652    -0.573649
        36           77              5       -1978.868530    -0.573649
        37            0              4       -1978.868530   -33.445953
        37            1              4       -1978.884399   -33.445953
        37            2              4       -1978.897217   -33.445953
        37            3              4       -1978.905396   -33.445953
        37            4              4       -1978.912598   -33.445953
        37            5              4       -1978.916748   -33.445953
        37            6              4       -1978.918945   -33.445953
        37            7              4       -1978.920410   -33.445953
        37            8              4       -1978.921387   -33.445953
        37            9              4       -1978.922119   -33.445953
        37           10              4       -1978.922852   -33.445953
        37           11              4       -1978.923340   -33.445953
        37           12              4       -1978.923828   -33.445953
        37           13              4       -1978.924194   -33.445953
        37           14              4       -1978.924805   -33.445953
        37           15              4       -1978.925293   -33.445953
        37           16              4       -1978.925537   -33.445953
        37           17              4       -1978.925903   -33.445953
        37           18              4       -1978.926025   -33.445953
        37           19              4       -1978.926514   -33.445953
        37           20              4       -1978.926758   -33.445953
        37           21              4       -1978.927002   -33.445953
        37           22              4       -1978.927368   -33.445953
        37           23              4       -1978.927490   -33.445953
        37           24              4       -1978.927734   -33.445953
        37           25              4       -1978.927979   -33.445953
        37           26              4       -1978.928223   -33.445953
        37           27              4       -1978.928467   -33.445953
        37           28              4       -1978.928711   -33.445953
        37           29              4       -1978.928955   -33.445953
        37           30              4       -1978.928955   -33.445953
        37           31              4       -1978.929077   -33.445953
        37           32              4       -1978.929199   -33.445953
        37           33              4       -1978.929443   -33.445953
        37           34              4       -1978.929688   -33.445953
        37           35              4       -1978.929688   -33.445953
        37           36              4       -1978.929810   -33.445953
        37           37              4       -1978.930054   -33.445953
        37           38              4       -1978.930176   -33.445953
        37           39              4       -1978.930420   -33.445953
        37           40              4       -1978.930420   -33.445953
        37           41              4       -1978.930542   -33.445953
        37           42              4       -1978.930664   -33.445953
        37           43              4       -1978.930664   -33.445953
        37           44              4       -1978.930786   -33.445953
        37           45              4       -1978.931030   -33.445953
        37           46              4       -1978.931030   -33.445953
        37           47              4       -1978.931152   -33.445953
        37           48              4       -1978.931274   -33.445953
        37           49              4       -1978.931396   -33.445953
        37           50              4       -1978.931396   -33.445953
        37           51              4       -1978.931641   -33.445953
        37           52              4       -1978.931641   -33.445953
        37           53              4       -1978.931763   -33.445953
        37           54              4       -1978.931763   -33.445953
        37           55              4       -1978.931885   -33.445953
        37           56              4       -1978.932007   -33.445953
        37           57              4       -1978.932007   -33.445953
        37           58              4       -1978.932251   -33.445953
        37           59              4       -1978.932251   -33.445953
        37           60              4       -1978.932373   -33.445953
        37           61              4       -1978.932373   -33.445953
        38            0              9       -1978.931885    -0.591179
        38            1              9       -1978.931641    -0.591179
        38            2              9       -1978.931885    -0.591179
        38            3              9       -1978.931885    -0.591179
        38            4              9       -1978.931885    -0.591179
        38            5              9       -1978.931885    -0.591179
        38            6              9       -1978.932129    -0.591179
        38            7              9       -1978.932007    -0.591179
        38            8              9       -1978.931885    -0.591179
        38            9              9       -1978.931885    -0.591179
        38           10              9       -1978.932129    -0.591179
        38           11              9       -1978.932007    -0.591179
        38           12              9       -1978.932007    -0.591179
        38           13              9       -1978.932129    -0.591179
        38           14              9       -1978.932129    -0.591179
        38           15              9       -1978.932129    -0.591179
        38           16              9       -1978.932251    -0.591179
        38           17              9       -1978.932251    -0.591179
        38           18              9       -1978.932373    -0.591179
        38           19              9       -1978.932373    -0.591179
        38           20              9       -1978.932373    -0.591179
        38           21              9       -1978.932495    -0.591179
        38           22              9       -1978.932495    -0.591179
        38           23              9       -1978.932617    -0.591179
        38           24              9       -1978.932739    -0.591179
        38           25              9       -1978.932739    -0.591179
        38           26              9       -1978.932739    -0.591179
        38           27              9       -1978.932861    -0.591179
        38           28              9       -1978.932739    -0.591179
        38           29              9       -1978.932861    -0.591179
        38           30              9       -1978.932861    -0.591179
        38           31              9       -1978.932861    -0.591179
        38           32              9       -1978.932861    -0.591179
        38           33              9       -1978.932983    -0.591179
        38           34              9       -1978.932861    -0.591179
        38           35              9       -1978.932861    -0.591179
        38           36              9       -1978.932861    -0.591179
        38           37              9       -1978.932983    -0.591179
        38           38              9       -1978.932861    -0.591179
        38           39              9       -1978.932861    -0.591179
        38           40              9       -1978.932983    -0.591179
        38           41              9       -1978.932861    -0.591179
        38           42              9       -1978.933105    -0.591179
        38           43              9       -1978.932983    -0.591179
        38           44              9       -1978.933105    -0.591179
        38           45              9       -1978.933105    -0.591179
        38           46              9       -1978.933228    -0.591179
        38           47              9       -1978.933228    -0.591179
        38           48              9       -1978.933350    -0.591179
        38           49              9       -1978.933350    -0.591179
        38           50              9       -1978.933350    -0.591179
        38           51              9       -1978.933472    -0.591179
        38           52              9       -1978.933350    -0.591179
        38           53              9       -1978.933350    -0.591179
        38           54              9       -1978.933350    -0.591179
        38           55              9       -1978.933350    -0.591179
        38           56              9       -1978.933472    -0.591179
        38           57              9       -1978.933472    -0.591179
        38           58              9       -1978.933350    -0.591179
        38           59              9       -1978.933594    -0.591179
        38           60              9       -1978.933594    -0.591179
        38           61              9       -1978.933350    -0.591179
        38           62              9       -1978.933594    -0.591179
        38           63              9       -1978.933594    -0.591179
        38           64              9       -1978.933472    -0.591179
        38           65              9       -1978.933594    -0.591179
        38           66              9       -1978.933594    -0.591179
        38           67              9       -1978.933716    -0.591179
        38           68              9       -1978.933716    -0.591179
        38           69              9       -1978.933716    -0.591179
        38           70              9       -1978.933838    -0.591179
        38           71              9       -1978.933838    -0.591179
        38           72              9       -1978.933960    -0.591179
        38           73              9       -1978.933960    -0.591179
        38           74              9       -1978.934082    -0.591179
        38           75              9       -1978.934204    -0.591179
        38           76              9       -1978.934082    -0.591179
        38           77              9       -1978.934082    -0.591179
        38           78              9       -1978.934204    -0.591179
        38           79              9       -1978.934082    -0.591179
        38           80              9       -1978.934082    -0.591179
        38           81              9       -1978.934082    -0.591179
        38           82              9       -1978.934326    -0.591179
        38           83              9       -1978.934082    -0.591179
        38           84              9       -1978.934326    -0.591179
        38           85              9       -1978.934204    -0.591179
        38           86              9       -1978.934326    -0.591179
        38           87              9       -1978.934326    -0.591179
        38           88              9       -1978.934326    -0.591179
        38           89              9       -1978.934326    -0.591179
        38           90              9       -1978.934448    -0.591179
        38           91              9       -1978.934448    -0.591179
        38           92              9       -1978.934570    -0.591179
        38           93              9       -1978.934692    -0.591179
        38           94              9       -1978.934814    -0.591179
        38           95              9       -1978.934692    -0.591179
        38           96              9       -1978.934937    -0.591179
        38           97              9       -1978.935059    -0.591179
        38           98              9       -1978.935181    -0.591179
        38           99              9       -1978.935303    -0.591179
        38          100              9       -1978.935303    -0.591179
        38          101              9       -1978.935425    -0.591179
        38          102              9       -1978.935547    -0.591179
        38          103              9       -1978.935547    -0.591179
        38          104              9       -1978.935547    -0.591179
        38          105              9       -1978.935547    -0.591179
        38          106              9       -1978.935669    -0.591179
        38          107              9       -1978.935547    -0.591179
        38          108              9       -1978.935547    -0.591179
        38          109              9       -1978.935669    -0.591179
        38          110              9       -1978.935791    -0.591179
        38          111              9       -1978.935913    -0.591179
        38          112              9       -1978.936035    -0.591179
        38          113              9       -1978.935913    -0.591179
        38          114              9       -1978.936035    -0.591179
        38          115              9       -1978.936035    -0.591179
        38          116              9       -1978.936157    -0.591179
        38          117              9       -1978.936279    -0.591179
        38          118              9       -1978.936279    -0.591179
        38          119              9       -1978.936279    -0.591179
        38          120              9       -1978.936279    -0.591179
        38          121              9       -1978.936768    -0.591179
        38          122              9       -1978.936768    -0.591179
        38          123              9       -1978.936890    -0.591179
        38          124              9       -1978.937012    -0.591179
        38          125              9       -1978.937134    -0.591179
        38          126              9       -1978.937256    -0.591179
        38          127              9       -1978.937378    -0.591179
        38          128              9       -1978.937500    -0.591179
        38          129              9       -1978.937744    -0.591179
        38          130              9       -1978.937988    -0.591179
        38          131              9       -1978.937988    -0.591179
        38          132              9       -1978.937988    -0.591179
        38          133              9       -1978.937988    -0.591179
        38          134              9       -1978.938232    -0.591179
        38          135              9       -1978.938232    -0.591179
        38          136              9       -1978.938232    -0.591179
        38          137              9       -1978.938232    -0.591179
        38          138              9       -1978.938354    -0.591179
        38          139              9       -1978.938477    -0.591179
        38          140              9       -1978.938599    -0.591179
        38          141              9       -1978.938721    -0.591179
        38          142              9       -1978.938721    -0.591179
        38          143              9       -1978.938843    -0.591179
        38          144              9       -1978.938965    -0.591179
        38          145              9       -1978.939087    -0.591179
        38          146              9       -1978.939209    -0.591179
        38          147              9       -1978.939209    -0.591179
        38          148              9       -1978.939453    -0.591179
        38          149              9       -1978.939331    -0.591179
        38          150              9       -1978.939697    -0.591179
        38          151              9       -1978.939819    -0.591179
        38          152              9       -1978.939697    -0.591179
        38          153              9       -1978.940063    -0.591179
        38          154              9       -1978.940186    -0.591179
        38          155              9       -1978.940308    -0.591179
        38          156              9       -1978.940430    -0.591179
        38          157              9       -1978.940674    -0.591179
        38          158              9       -1978.940796    -0.591179
        38          159              9       -1978.940918    -0.591179
        38          160              9       -1978.940918    -0.591179
        38          161              9       -1978.941162    -0.591179
        38          162              9       -1978.941284    -0.591179
        38          163              9       -1978.941406    -0.591179
        38          164              9       -1978.941528    -0.591179
        38          165              9       -1978.941650    -0.591179
        38          166              9       -1978.941650    -0.591179
        38          167              9       -1978.941650    -0.591179
        38          168              9       -1978.941772    -0.591179
        38          169              9       -1978.941895    -0.591179
        38          170              9       -1978.942017    -0.591179
        38          171              9       -1978.942017    -0.591179
        38          172              9       -1978.942139    -0.591179
        38          173              9       -1978.942139    -0.591179
        38          174              9       -1978.942383    -0.591179
        38          175              9       -1978.942261    -0.591179
        38          176              9       -1978.942505    -0.591179
        38          177              9       -1978.942627    -0.591179
        38          178              9       -1978.942749    -0.591179
        38          179              9       -1978.942871    -0.591179
        38          180              9       -1978.942871    -0.591179
        38          181              9       -1978.942993    -0.591179
        38          182              9       -1978.943237    -0.591179
        38          183              9       -1978.943359    -0.591179
        38          184              9       -1978.943481    -0.591179
        38          185              9       -1978.943481    -0.591179
        38          186              9       -1978.943726    -0.591179
        38          187              9       -1978.943848    -0.591179
        38          188              9       -1978.943848    -0.591179
        38          189              9       -1978.943970    -0.591179
        38          190              9       -1978.943970    -0.591179
        38          191              9       -1978.944092    -0.591179
        38          192              9       -1978.944092    -0.591179
        38          193              9       -1978.944336    -0.591179
        38          194              9       -1978.944336    -0.591179
        38          195              9       -1978.944458    -0.591179
        38          196              9       -1978.944458    -0.591179
        38          197              9       -1978.944336    -0.591179
        38          198              9       -1978.944580    -0.591179
        38          199              9       -1978.944824    -0.591179
        38          200              9       -1978.944702    -0.591179
        38          201              9       -1978.944824    -0.591179
        38          202              9       -1978.944824    -0.591179
        38          203              9       -1978.944946    -0.591179
        38          204              9       -1978.945068    -0.591179
        38          205              9       -1978.945068    -0.591179
        38          206              9       -1978.945068    -0.591179
        38          207              9       -1978.945312    -0.591179
        38          208              9       -1978.945312    -0.591179
        38          209              9       -1978.945557    -0.591179
        38          210              9       -1978.945435    -0.591179
        38          211              9       -1978.945435    -0.591179
        38          212              9       -1978.945557    -0.591179
        38          213              9       -1978.945435    -0.591179
        38          214              9       -1978.945557    -0.591179
        38          215              9       -1978.945679    -0.591179
        38          216              9       -1978.945679    -0.591179
        38          217              9       -1978.945557    -0.591179
        38          218              9       -1978.945679    -0.591179
        38          219              9       -1978.945801    -0.591179
        38          220              9       -1978.945801    -0.591179
        38          221              9       -1978.945801    -0.591179
        38          222              9       -1978.945801    -0.591179
        38          223              9       -1978.946045    -0.591179
        38          224              9       -1978.946045    -0.591179
        38          225              9       -1978.946167    -0.591179
        38          226              9       -1978.946167    -0.591179
        38          227              9       -1978.946289    -0.591179
        38          228              9       -1978.946289    -0.591179
        38          229              9       -1978.946411    -0.591179
        38          230              9       -1978.946289    -0.591179
        38          231              9       -1978.946411    -0.591179
        38          232              9       -1978.946289    -0.591179
        38          233              9       -1978.946289    -0.591179
        38          234              9       -1978.946289    -0.591179
        38          235              9       -1978.946411    -0.591179
        38          236              9       -1978.946289    -0.591179
        38          237              9       -1978.946411    -0.591179
        38          238              9       -1978.946411    -0.591179
        38          239              9       -1978.946411    -0.591179
        38          240              9       -1978.946411    -0.591179
        38          241              9       -1978.946411    -0.591179
        38          242              9       -1978.946533    -0.591179
        38          243              9       -1978.946533    -0.591179
        38          244              9       -1978.946533    -0.591179
        38          245              9       -1978.946655    -0.591179
        38          246              9       -1978.946777    -0.591179
        38          247              9       -1978.946655    -0.591179
        38          248              9       -1978.946777    -0.591179
        38          249              9       -1978.946655    -0.591179
        38          250              9       -1978.946777    -0.591179
        38          251              9       -1978.946655    -0.591179
        38          252              9       -1978.946777    -0.591179
        38          253              9       -1978.946777    -0.591179
        38          254              9       -1978.946655    -0.591179
        38          255              9       -1978.946777    -0.591179
        38          256              9       -1978.946777    -0.591179
        38          257              9       -1978.946655    -0.591179
        38          258              9       -1978.946655    -0.591179
        38          259              9       -1978.946777    -0.591179
        38          260              9       -1978.946655    -0.591179
        38          261              9       -1978.946777    -0.591179
        38          262              9       -1978.946777    -0.591179
        38          263              9       -1978.946777    -0.591179
        38          264              9       -1978.946777    -0.591179
